,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
185,2528,17801,101134936,GRASP,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101134936,2023-11-23 09:44:14,1905910,1,coordinator,1235000.0,1235000.0,1235000.0,False,,0.0,EU,"manufacturing technologies,advanced materials",sustainability
186,2534,17807,101138191,AI-TranspWood,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101138191,2024-01-18 14:08:49,2104951,1,coordinator,1447915.1,1447915.1,0.0,False,,,EU,"manufacturing technologies,artificial intelligence,advanced materials,circular industries",sustainability
187,2546,17819,101135729,SkyANN,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101135729,2024-01-08 20:27:21,1909968,3,participant,599875.0,599875.0,599875.0,False,,0.0,EU,"advanced materials,artificial intelligence,advanced computing and big data,low carbon and clean industries",space
188,2547,17820,101135729,SkyANN,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135729,2024-01-08 20:27:21,1905572,2,participant,1298953.75,1238318.75,1298953.75,False,,60635.0,EU,"advanced materials,artificial intelligence,advanced computing and big data,low carbon and clean industries",advanced materials
189,2549,17822,101081937,LUWEX,999488195,IT00991340969,thales,TASITALIA,False,PRC,VIA SACCOMURO 24,131,Roma,IT,ITI43,"41.9359863,12.6088338",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999488195/101081937,2022-10-24 18:07:13,1907218,6,participant,350001.0,350001.0,350001.25,False,,0.25,EU,"space including earth observation,advanced materials",space
190,2595,17879,101138767,HARMONY,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101138767,2024-01-08 20:33:05,1905912,16,participant,298187.5,298187.5,298187.5,False,,0.0,EU,"circular industries,advanced materials,manufacturing technologies,robotics,advanced computing and big data",advanced materials
191,2614,17911,101070320,Romain,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101070320,2022-09-04 13:49:12,1905767,4,participant,414925.0,414925.0,414925.0,False,,0.0,EU,"robotics,advanced materials,manufacturing technologies,emerging enabling technologies",sustainability
192,2666,17980,101080136,AMADEUS,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101080136,2022-09-04 12:38:18,1905912,3,participant,1295971.5,1295971.5,1295971.5,False,,0.0,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,space including earth observation,5g,6g",advanced materials
193,2667,17981,101080136,AMADEUS,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101080136,2022-09-04 12:38:18,1905930,4,participant,1327737.5,1327737.5,1327737.5,False,,0.0,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,space including earth observation,5g,6g",advanced materials
194,2668,17982,101080136,AMADEUS,999954862,,thales,TSA,False,PRC,2 AVENUE GAY LUSSAC,78990,Elancourt,FR,FR103,"48.7906419,1.9741698",https://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999954862/101080136,2022-09-04 12:38:18,1907229,5,participant,146338.5,146338.5,209055.0,False,,62716.5,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,space including earth observation,5g,6g",space
195,2672,17986,101080136,AMADEUS,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101080136,2022-09-04 12:38:18,1909968,1,coordinator,1046937.5,1046937.5,1495625.0,False,,448687.5,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,space including earth observation,5g,6g",space
196,2676,17990,101058328,VITAL,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101058328,2022-07-29 13:34:29,2104951,1,coordinator,1097355.0,1097355.0,1097355.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",sustainability
197,2677,17991,101058328,VITAL,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058328,2022-07-29 13:34:29,1905912,9,participant,1145388.0,1145388.0,1145388.75,False,,0.75,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",advanced materials
198,2717,18031,101091812,CUMERI,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091812,2022-11-25 10:10:08,1905912,2,participant,1161813.75,1161813.75,1161813.75,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",advanced materials
199,2718,18032,101091812,CUMERI,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101091812,2022-11-25 10:10:08,1905767,3,participant,332187.5,332187.5,332187.5,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",sustainability
200,2723,18037,101091812,CUMERI,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101091812,2022-11-25 10:10:08,1944981,6,participant,380433.75,380433.75,380433.75,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",sustainability
201,2742,18056,101138506,M4ESTRO,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101138506,2024-01-08 20:36:15,1905912,2,participant,439440.0,439440.0,439440.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced computing and big data,circular industries,extended reality,metaverse",advanced materials
202,2757,18071,101058412,ELECTRO,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101058412,2022-07-28 21:23:11,2104951,10,participant,805612.0,805612.0,805612.5,False,,0.5,EU,"circular industries,low carbon and clean industries,advanced materials",sustainability
203,2772,18086,101138374,SOLMATE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101138374,2024-01-08 20:32:16,1905767,2,participant,300688.75,300688.75,300688.75,False,,0.0,EU,"circular industries,advanced materials,low carbon and clean industries",sustainability
204,2773,18087,101138374,SOLMATE,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101138374,2024-01-08 20:32:16,1905694,3,participant,400484.25,400484.25,400484.25,False,,0.0,EU,"circular industries,advanced materials,low carbon and clean industries",advanced materials
205,2780,18094,101138374,SOLMATE,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101138374,2024-01-08 20:32:16,1905910,4,participant,762313.75,762313.75,762313.75,False,,0.0,EU,"circular industries,advanced materials,low carbon and clean industries",sustainability
206,2847,18161,101091534,KNOWSKITE-X,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101091534,2022-12-13 15:37:38,1905572,1,coordinator,1190000.0,1021017.5,1190000.0,False,,168982.5,EU,"advanced materials,artificial intelligence,advanced computing and big data",advanced materials
207,2867,18181,101082464,EROSS IOD,999488195,IT00991340969,thales,TASITALIA,False,PRC,VIA SACCOMURO 24,131,Roma,IT,ITI43,"41.9359863,12.6088338",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999488195/101082464,2023-03-10 21:30:06,1907218,12,participant,802396.0,802396.0,802396.25,False,,0.25,EU,"space including earth observation,robotics,artificial intelligence,advanced materials",space
208,2868,18182,101082464,EROSS IOD,905347755,CHE255927628MWST,thales,,False,PRC,SCHAFFHAUSERSTRASSE 580,8052,Zurich,CH,CH040,"47.425865200000004,8.554796050000004",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905347755/101082464,2023-03-10 21:30:06,1953888,15,associatedPartner,,0.0,0.0,False,,0.0,EU,"space including earth observation,robotics,artificial intelligence,advanced materials",space
209,2870,18184,101082464,EROSS IOD,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101082464,2023-03-10 21:30:06,1944981,8,participant,799985.0,799985.0,799985.0,False,,0.0,EU,"space including earth observation,robotics,artificial intelligence,advanced materials",sustainability
210,2873,18187,101082464,EROSS IOD,999701595,ESA78989670,thales,TAS-E,False,PRC,CALLE EINSTEIN  7 PARQUE TECNOLOGICO TRES CANTOS,28760,Tres Cantos,ES,ES300,"40.5918854890243,-3.7090220361209574",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999701595/101082464,2023-03-10 21:30:06,1916429,13,participant,146735.0,146735.0,146735.0,False,,0.0,EU,"space including earth observation,robotics,artificial intelligence,advanced materials",space
211,2874,18188,101082464,EROSS IOD,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101082464,2023-03-10 21:30:06,1907214,1,coordinator,12450543.75,12450543.75,12450543.75,False,,0.0,EU,"space including earth observation,robotics,artificial intelligence,advanced materials",space
212,2884,18198,101057394,MC4,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101057394,2022-09-05 08:27:20,1905694,9,participant,349717.0,349717.0,349717.75,False,,0.75,EU,"circular industries,advanced materials,manufacturing technologies",advanced materials
213,2900,18220,101080022,ONCHIPS,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101080022,2022-09-04 12:38:33,1905572,4,participant,510750.0,510750.0,510750.0,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,emerging enabling technologies",advanced materials
214,2904,18224,101082410,IIMEO,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101082410,2022-10-24 18:05:12,1905912,5,participant,493850.0,493850.0,493850.0,False,,0.0,EU,"space including earth observation,artificial intelligence,advanced materials",advanced materials
215,2943,18303,101070167,ECOTRON,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070167,2022-09-08 12:54:15,2104951,2,participant,652938.0,652938.0,652938.0,False,,0.0,EU,"advanced materials,circular industries,manufacturing technologies,recycling technologies",sustainability
216,2944,18304,101070167,ECOTRON,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070167,2022-09-08 12:54:15,1905694,3,participant,645933.5,645933.5,645933.5,False,,0.0,EU,"advanced materials,circular industries,manufacturing technologies,recycling technologies",advanced materials
